	font_file	suffix	family_name	style_name	postscript_name	num_faces	num_glyphs	has_multiple_masters	variation_axes_count	variable_font_weight	min_font_weight	max_font_weight	charmap_encoding_name	has_horizontal	has_vertical	has_kerning	has_fixed_sizes	num_fixed_sizes	is_fixed_width	is_scalable	has_glyph_names	units_per_EM	face_format	is_sfnt	sfnt_name_count	is_tricky
175	NotoSansThaiUI-Condensed.ttf	ttf	Noto Sans Thai UI	Condensed	NotoSansThaiUI-Condensed	1	140	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
176	NotoSansThaiUI-CondensedBlack.ttf	ttf	Noto Sans Thai UI	Condensed Black	NotoSansThaiUI-CondensedBlack	1	140	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
177	NotoSansThaiUI-Regular.ttf	ttf	Noto Sans Thai UI	Regular	NotoSansThaiUI-Regular	1	140	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
178	NotoSansThaiUI-SemiCondensed.ttf	ttf	Noto Sans Thai UI	SemiCondensed	NotoSansThaiUI-SemiCondensed	1	140	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
179	NotoSansThaiUI-SemiCondensedBlack.ttf	ttf	Noto Sans Thai UI	SemiCondensed Black	NotoSansThaiUI-SemiCondensedBlack	1	140	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
180	NotoSansTibetan-Regular.ttf	ttf	Noto Sans Tibetan	Regular	NotoSansTibetan	1	1296	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
181	NotoSerif-Black.ttf	ttf	Noto Serif	Black	NotoSerif-Black	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
182	NotoSerif-Condensed.ttf	ttf	Noto Serif	Condensed	NotoSerif-Condensed	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
183	NotoSerif-CondensedBlack.ttf	ttf	Noto Serif	Condensed Black	NotoSerif-CondensedBlack	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
184	NotoSerif-Regular.ttf	ttf	Noto Serif	Regular	NotoSerif-Regular	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
185	NotoSerif-SemiCondensed.ttf	ttf	Noto Serif	SemiCondensed	NotoSerif-SemiCondensed	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
186	NotoSerif-SemiCondensedBlack.ttf	ttf	Noto Serif	SemiCondensed Black	NotoSerif-SemiCondensedBlack	1	3243	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
187	NotoSerifArmenian-Black.ttf	ttf	Noto Serif Armenian	Black	NotoSerifArmenian-Black	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
188	NotoSerifArmenian-Condensed.ttf	ttf	Noto Serif Armenian	Condensed	NotoSerifArmenian-Condensed	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
189	NotoSerifArmenian-CondensedBlack.ttf	ttf	Noto Serif Armenian	Condensed Black	NotoSerifArmenian-CondensedBlack	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
190	NotoSerifArmenian-Regular.ttf	ttf	Noto Serif Armenian	Regular	NotoSerifArmenian-Regular	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
191	NotoSerifArmenian-SemiCondensed.ttf	ttf	Noto Serif Armenian	SemiCondensed	NotoSerifArmenian-SemiCondensed	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
192	NotoSerifArmenian-SemiCondensedBlack.ttf	ttf	Noto Serif Armenian	SemiCondensed Black	NotoSerifArmenian-SemiCondensedBlack	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
193	NotoSerifBengali-Regular.ttf	ttf	Noto Serif Bengali	Regular	NotoSerifBengali	1	591	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
194	NotoSerifCJKjp-Black.otf	otf	Noto Serif CJK JP	Black	NotoSerifCJKjp-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	22	False
195	NotoSerifCJKjp-Regular.otf	otf	Noto Serif CJK JP	Regular	NotoSerifCJKjp-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	18	False
196	NotoSerifCJKkr-Black.otf	otf	Noto Serif CJK KR	Black	NotoSerifCJKkr-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	22	False
197	NotoSerifCJKkr-Regular.otf	otf	Noto Serif CJK KR	Regular	NotoSerifCJKkr-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	18	False
198	NotoSerifCJKsc-Black.otf	otf	Noto Serif CJK SC	Black	NotoSerifCJKsc-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	22	False
199	NotoSerifCJKsc-Regular.otf	otf	Noto Serif CJK SC	Regular	NotoSerifCJKsc-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	18	False
200	NotoSerifCJKtc-Black.otf	otf	Noto Serif CJK TC	Black	NotoSerifCJKtc-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	22	False
201	NotoSerifCJKtc-Regular.otf	otf	Noto Serif CJK TC	Regular	NotoSerifCJKtc-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	18	False
202	NotoSerifDevanagari-Regular.ttf	ttf	Noto Serif Devanagari	Regular	NotoSerifDevanagari	1	716	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
203	NotoSerifDisplay-Black.ttf	ttf	Noto Serif Display	Black	NotoSerifDisplay-Black	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
204	NotoSerifDisplay-Condensed.ttf	ttf	Noto Serif Display	Condensed	NotoSerifDisplay-Condensed	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
205	NotoSerifDisplay-CondensedBlack.ttf	ttf	Noto Serif Display	Condensed Black	NotoSerifDisplay-CondensedBlack	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
206	NotoSerifDisplay-Regular.ttf	ttf	Noto Serif Display	Regular	NotoSerifDisplay-Regular	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	16	False
207	NotoSerifDisplay-SemiCondensed.ttf	ttf	Noto Serif Display	SemiCondensed	NotoSerifDisplay-SemiCondensed	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
208	NotoSerifDisplay-SemiCondensedBlack.ttf	ttf	Noto Serif Display	SemiCondensed Black	NotoSerifDisplay-SemiCondensedBlack	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
209	NotoSerifEthiopic-Black.ttf	ttf	Noto Serif Ethiopic	Black	NotoSerifEthiopic-Black	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
210	NotoSerifEthiopic-Condensed.ttf	ttf	Noto Serif Ethiopic	Condensed	NotoSerifEthiopic-Condensed	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
211	NotoSerifEthiopic-CondensedBlack.ttf	ttf	Noto Serif Ethiopic	Condensed Black	NotoSerifEthiopic-CondensedBlack	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
212	NotoSerifEthiopic-Regular.ttf	ttf	Noto Serif Ethiopic	Regular	NotoSerifEthiopic-Regular	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
213	NotoSerifEthiopic-SemiCondensed.ttf	ttf	Noto Serif Ethiopic	SemiCondensed	NotoSerifEthiopic-SemiCondensed	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
214	NotoSerifEthiopic-SemiCondensedBlack.ttf	ttf	Noto Serif Ethiopic	SemiCondensed Black	NotoSerifEthiopic-SemiCondensedBlack	1	615	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
215	NotoSerifGeorgian-Black.ttf	ttf	Noto Serif Georgian	Black	NotoSerifGeorgian-Black	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
216	NotoSerifGeorgian-Condensed.ttf	ttf	Noto Serif Georgian	Condensed	NotoSerifGeorgian-Condensed	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
217	NotoSerifGeorgian-CondensedBlack.ttf	ttf	Noto Serif Georgian	Condensed Black	NotoSerifGeorgian-CondensedBlack	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
218	NotoSerifGeorgian-Regular.ttf	ttf	Noto Serif Georgian	Regular	NotoSerifGeorgian-Regular	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
219	NotoSerifGeorgian-SemiCondensed.ttf	ttf	Noto Serif Georgian	SemiCondensed	NotoSerifGeorgian-SemiCondensed	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
220	NotoSerifGeorgian-SemiCondensedBlack.ttf	ttf	Noto Serif Georgian	SemiCondensed Black	NotoSerifGeorgian-SemiCondensedBlack	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
221	NotoSerifGujarati-Regular.ttf	ttf	Noto Serif Gujarati	Regular	NotoSerifGujarati	1	476	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
222	NotoSerifHebrew-Black.ttf	ttf	Noto Serif Hebrew	Black	NotoSerifHebrew-Black	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
223	NotoSerifHebrew-Condensed.ttf	ttf	Noto Serif Hebrew	Condensed	NotoSerifHebrew-Condensed	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
224	NotoSerifHebrew-CondensedBlack.ttf	ttf	Noto Serif Hebrew	Condensed Black	NotoSerifHebrew-CondensedBlack	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
225	NotoSerifHebrew-Regular.ttf	ttf	Noto Serif Hebrew	Regular	NotoSerifHebrew-Regular	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
226	NotoSerifHebrew-SemiCondensed.ttf	ttf	Noto Serif Hebrew	SemiCondensed	NotoSerifHebrew-SemiCondensed	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
227	NotoSerifHebrew-SemiCondensedBlack.ttf	ttf	Noto Serif Hebrew	SemiCondensed Black	NotoSerifHebrew-SemiCondensedBlack	1	150	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
228	NotoSerifKannada-Regular.ttf	ttf	Noto Serif Kannada	Regular	NotoSerifKannada	1	439	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
229	NotoSerifKhmer-Black.ttf	ttf	Noto Serif Khmer	Black	NotoSerifKhmer-Black	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
230	NotoSerifKhmer-Condensed.ttf	ttf	Noto Serif Khmer	Condensed	NotoSerifKhmer-Condensed	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
231	NotoSerifKhmer-CondensedBlack.ttf	ttf	Noto Serif Khmer	Condensed Black	NotoSerifKhmer-CondensedBlack	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
232	NotoSerifKhmer-Regular.ttf	ttf	Noto Serif Khmer	Regular	NotoSerifKhmer-Regular	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
233	NotoSerifKhmer-SemiCondensed.ttf	ttf	Noto Serif Khmer	SemiCondensed	NotoSerifKhmer-SemiCondensed	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
234	NotoSerifKhmer-SemiCondensedBlack.ttf	ttf	Noto Serif Khmer	SemiCondensed Black	NotoSerifKhmer-SemiCondensedBlack	1	418	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
235	NotoSerifLao-Black.ttf	ttf	Noto Serif Lao	Black	NotoSerifLao-Black	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
236	NotoSerifLao-Condensed.ttf	ttf	Noto Serif Lao	Condensed	NotoSerifLao-Condensed	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
237	NotoSerifLao-CondensedBlack.ttf	ttf	Noto Serif Lao	Condensed Black	NotoSerifLao-CondensedBlack	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
238	NotoSerifLao-Regular.ttf	ttf	Noto Serif Lao	Regular	NotoSerifLao-Regular	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
239	NotoSerifLao-SemiCondensed.ttf	ttf	Noto Serif Lao	SemiCondensed	NotoSerifLao-SemiCondensed	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
240	NotoSerifLao-SemiCondensedBlack.ttf	ttf	Noto Serif Lao	SemiCondensed Black	NotoSerifLao-SemiCondensedBlack	1	117	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
241	NotoSerifMalayalam-Regular.ttf	ttf	Noto Serif Malayalam	Regular	NotoSerifMalayalam	1	240	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
242	NotoSerifMyanmar-Black.ttf	ttf	Noto Serif Myanmar	Black	NotoSerifMyanmar-Black	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
243	NotoSerifMyanmar-Condensed.ttf	ttf	Noto Serif Myanmar	Condensed	NotoSerifMyanmar-Condensed	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
244	NotoSerifMyanmar-CondensedBlack.ttf	ttf	Noto Serif Myanmar	Condensed Black	NotoSerifMyanmar-CondensedBlack	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
245	NotoSerifMyanmar-Regular.ttf	ttf	Noto Serif Myanmar	Regular	NotoSerifMyanmar-Regular	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
246	NotoSerifMyanmar-SemiCondensed.ttf	ttf	Noto Serif Myanmar	SemiCondensed	NotoSerifMyanmar-SemiCondensed	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
247	NotoSerifMyanmar-SemiCondensedBlack.ttf	ttf	Noto Serif Myanmar	SemiCondensed Black	NotoSerifMyanmar-SemiCondensedBlack	1	741	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
248	NotoSerifSinhala-Black.ttf	ttf	Noto Serif Sinhala	Black	NotoSerifSinhala-Black	1	645	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
249	NotoSerifSinhala-Regular.ttf	ttf	Noto Serif Sinhala	Regular	NotoSerifSinhala-Regular	1	645	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
250	NotoSerifTamil-Black.ttf	ttf	Noto Serif Tamil	Black	NotoSerifTamil-Black	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
251	NotoSerifTamil-Condensed.ttf	ttf	Noto Serif Tamil	Condensed	NotoSerifTamil-Condensed	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
252	NotoSerifTamil-CondensedBlack.ttf	ttf	Noto Serif Tamil	Condensed Black	NotoSerifTamil-CondensedBlack	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
253	NotoSerifTamil-Regular.ttf	ttf	Noto Serif Tamil	Regular	NotoSerifTamil-Regular	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
254	NotoSerifTamil-SemiCondensed.ttf	ttf	Noto Serif Tamil	SemiCondensed	NotoSerifTamil-SemiCondensed	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
255	NotoSerifTamil-SemiCondensedBlack.ttf	ttf	Noto Serif Tamil	SemiCondensed Black	NotoSerifTamil-SemiCondensedBlack	1	219	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
256	NotoSerifTelugu-Regular.ttf	ttf	Noto Serif Telugu	Regular	NotoSerifTelugu	1	672	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
